Clade	j	b	Tmin	c	Tmax	topt	resid
3833	Clade C	833	0.0440364587885116	244.594568195634	0.42081953298355	290.938596598711	11.1	4.45336459267844e-15
3834	Clade C	834	0.0704058542524902	255.616631508329	0.203390001783148	291.954474118721	9.69999999999999	6.17372853075037e-15
3835	Clade C	835	0.0354618533223872	236.960803940136	0.357634007860241	291.756513974226	10.7	2.48253415324727e-16
3836	Clade C	836	0.0538254321857579	249.941668097534	0.276975783221167	291.556917066111	10.2	1.95474934701723e-15
3837	Clade C	837	0.0458946500336743	246.727918337033	0.923278993880933	290.599636323728	13.7	1.74220136389405e-15
3839	Clade C	839	0.0349114560466511	237.028169332011	0.4101349066638	291.662228080204	11.3	9.15513359704447e-16
3840	Clade C	840	0.0733287417399746	256.3461825335	0.203230616115423	291.926312371046	9.80000000000001	1.32899075465523e-14
3841	Clade C	841	0.0550635419655267	250.603455078722	0.237519367777031	292.108666455822	10	5.35330155814915e-16
3844	Clade C	844	0.0650376594641094	253.268495795883	0.232137527695546	291.910361260656	10	3.90516115821561e-15
3845	Clade C	845	0.0508754898914131	249.607333226035	0.22538617402066	292.885163961009	10.3	2.14993764247463e-15
3846	Clade C	846	0.0380307890364642	241.003590053927	0.532767910087569	291.485011711215	12.5	1.3414875847489e-15
3847	Clade C	847	0.042851270627875	244.749523296965	0.383091340896306	291.101942365285	10.9	2.01069941544172e-15
3852	Clade C	852	0.0431459163078777	245.241806917394	0.415501705322781	291.687375993127	11.8	1.36877487188358e-15
3854	Clade C	854	0.0501081897893832	247.63734480775	0.242633576911243	292.67563347811	10.3	5.66104886700368e-16
3856	Clade C	856	0.124952635504629	260.700722720662	0.0792720909377162	293.292962474794	8.10000000000002	1.57009245868378e-16
3861	Clade C	861	0.0533339271062789	249.720752588696	0.238566407062149	292.190940696066	10	2.40498499142588e-15
3865	Clade C	865	0.0451927418022975	245.389053065302	0.361851681277201	291.633073720397	11.1	9.76759679824455e-15
3866	Clade C	866	0.0411812037506347	242.681294335914	0.264424766015905	292.384644883188	10.1	4.20311434461106e-15
3868	Clade C	868	0.0476444485920549	248.294513318659	0.346373650792563	291.672915625608	11.2	2.17912204130039e-15
3871	Clade C	871	0.0547571750922769	250.573862866302	0.327654224774031	291.492773324671	10.9	1.91654209187676e-15
3876	Clade C	876	0.0517291346029985	249.977024070861	0.238290662973366	292.998596535974	10.8	5.1826252505007e-14
3877	Clade C	877	0.0536868156113277	250.773369986415	0.325413036991836	291.564055094197	11	3.36930281574633e-15
3879	Clade C	879	0.0292061005344458	230.248358335338	0.465785643731324	291.478224878779	11.5	2.78663767572488e-15
3881	Clade C	881	0.118889398677576	259.909397716557	0.077191061628187	293.543294488392	8	2.55893763326045e-15
3882	Clade C	882	0.0547140518485407	249.363493112462	0.221836605520952	292.249381260908	9.69999999999999	5.50232848217619e-15
3888	Clade C	888	0.052554477053115	251.164854908754	0.417381072642371	291.233874891954	11.7	4.73669858447142e-15
3890	Clade C	890	0.0465895567228782	247.201692719075	0.344934752957165	291.723519397448	11.1	3.30885577622425e-15
3892	Clade C	892	0.0370027838415216	239.428936977483	0.409950414556525	291.610916085422	11.4	2.67607509334277e-15
3893	Clade C	893	0.0485559902922505	247.813491170044	0.282562054287182	292.159747858198	10.6	8.47340948655004e-16
3896	Clade C	896	0.0592385109642936	250.613161416491	0.163555310130813	293.344508773839	9.19999999999999	2.74429525644232e-15
3898	Clade C	898	0.038388735584609	241.137612172541	0.557617105913136	291.089626985893	12.3	2.89936183000008e-15
3899	Clade C	899	0.0317678650963706	233.920665012688	0.424466045540564	291.938625589368	11.6	6.12436697569065e-15
3901	Clade C	901	0.0477565642936161	246.991604837499	0.261286148585968	292.177629748224	10.2	3.88300403664724e-15
3903	Clade C	903	0.0536412225400004	251.016979808142	0.373438709660526	291.604939381035	11.6	2.91261673054264e-15
3904	Clade C	904	0.0670752922162364	253.49711620567	0.143106589078798	293.363529875765	9	2.62550727611843e-15
3906	Clade C	906	0.043253695376379	245.019662874016	0.453156339208675	290.993451293136	11.5	3.54793998209031e-15
3907	Clade C	907	0.0447396613010442	245.771385974047	0.280379422630664	292.06133820629	10.3	9.67869993826625e-16
3909	Clade C	909	0.0858631381729645	258.130527006293	0.143884785687697	293.166117633333	9.69999999999999	1.76940433976971e-15
3910	Clade C	910	0.0524741796470793	249.321695695178	0.299295893184702	291.163417307019	10.1	4.6434007918124e-15
3911	Clade C	911	0.0447860045447128	246.33786168	0.385114815275488	291.641419063928	11.5	3.69055233897401e-15
3912	Clade C	912	0.0508879779350857	250.509020560395	0.25362195120816	292.689685093176	10.8	9.94564034860141e-16
3913	Clade C	913	0.0371370484399162	239.986817951732	0.37471259422131	291.682940860708	11	1.61746197372786e-15
3914	Clade C	914	0.0370637282534268	239.726311096667	0.588645924781276	291.223148613945	12.6	6.89054175903387e-15
3915	Clade C	915	0.0597161223716375	252.431943041246	0.212158011568751	292.800526291329	10.3	3.08074386568249e-15
3917	Clade C	917	0.0437969139373203	244.191567875188	0.257233023563862	292.313537758516	10	3.50907761276866e-15
3918	Clade C	918	0.0570183439951336	251.411387938091	0.235191891702204	292.180166806203	10.1	2.77555756156289e-15
3926	Clade C	926	0.0488901816968717	248.819043566187	0.372716586735815	291.50776312476	11.4	1.58571565401618e-15
3927	Clade C	927	0.0666284235637714	253.74640217659	0.16588599279556	292.749901963276	9.19999999999999	1.13356978563085e-15
3928	Clade C	928	0.0358873102195351	239.165226355348	0.535297670005323	291.523838345905	12.5	6.93334056655992e-16
3929	Clade C	929	0.0375340160240926	242.148454963922	0.667082300169335	290.934909142661	12.8	4.16629588516866e-15
3930	Clade C	930	0.0402827241585787	241.938000575559	0.493638546528291	290.880189803846	11.6	5.50568765738664e-15
3932	Clade C	932	0.045508003816565	245.981697808271	0.388177529671221	291.850494835819	11.7	1.3414875847489e-15
3933	Clade C	933	0.0375502282656121	240.403758855007	0.393948734623007	291.816277525499	11.4	3.32001238818728e-15
3935	Clade C	935	0.0306536501559925	232.357125827967	0.485469507153615	291.753928378331	12	3.00171128721955e-15
3937	Clade C	937	0.0430869328926127	243.997497444827	0.314321484413935	291.914457893854	10.6	4.6350980265393e-15
3939	Clade C	939	0.0447773996819964	246.896654601904	0.380268147965656	291.600330118745	11.4	1.87837793271679e-15
3940	Clade C	940	0.0391178267041796	242.994898744482	0.746582802118778	290.824161547144	13.1	9.32719500728406e-15
3941	Clade C	941	0.0283640902116722	229.563230448997	0.491156054341716	291.775673593625	12	1.89064168386892e-15
3943	Clade C	943	0.0402194437264763	242.657006845639	0.471849578724581	291.616246824521	12.2	4.56273298877419e-15
3945	Clade C	945	0.0361396585490612	241.276847412983	0.995320091358894	290.89351093179	14	6.6622632693647e-15
3948	Clade C	948	0.0420026060804048	244.464717009467	0.519857275539629	291.086116416716	12.1	3.81374133103078e-15
3949	Clade C	949	0.0570369138323296	251.853496458425	0.22497477874352	292.272450651582	10	2.81797699541665e-15
3950	Clade C	950	0.0386074318538462	241.935398574557	0.412922288439214	291.80134663876	11.7	1.00074151062168e-15
3952	Clade C	952	0.0646870095278798	254.548388260094	0.224098262864882	292.256691933436	10.3	1.64016430467197e-15
3954	Clade C	954	0.0445620091669585	244.407938480065	0.332559730353369	291.736280923673	10.8	2.70584834692976e-15
3955	Clade C	955	0.0469274211119361	247.513639978718	0.560432807212948	290.879292121217	12.3	2.95463284553571e-15
3956	Clade C	956	0.132859103939005	262.296911351775	0.0898530727607316	292.528895420424	8.39999999999998	3.06670851311822e-15
3957	Clade C	957	0.0451134302360393	246.302081357531	0.379425725215871	291.586373164913	11.4	4.89160031370788e-15
3958	Clade C	958	0.0750818167716295	255.717943167531	0.141125820464256	293.376475800746	9.30000000000001	2.56555221695794e-15
3959	Clade C	959	0.0516907265620983	249.086033098311	0.221069224245286	293.015051632873	10.3	6.49330524543159e-14
3961	Clade C	961	0.0392033644099688	241.397841261597	0.727181432882204	290.835189282579	13	2.90573172818718e-15
3962	Clade C	962	0.0446180640322353	245.305926444316	0.286040650176092	291.722145652577	10.1	1.18539381111297e-15
3968	Clade C	968	0.040318187590157	242.231462770007	0.365538494842315	291.564978649367	10.9	7.14521460207966e-15
3969	Clade C	969	0.0550541016223268	250.964353663071	0.205504451867139	292.791556830149	9.89999999999998	2.53413117390651e-15
3970	Clade C	970	0.058811714549821	252.688930872842	0.239254370089193	292.288722133844	10.4	5.20740757162067e-16
3971	Clade C	971	0.0451951068733737	245.764070463034	0.458029100590353	291.704249258631	12.3	5.23102405364895e-15
3972	Clade C	972	0.0847581717202057	258.494248900835	0.161423559455485	292.801252018266	9.89999999999998	3.47022402104886e-15
3973	Clade C	973	0.0340085208673292	237.199458519204	0.454649421971656	291.103685081358	11.3	2.14132062325966e-15
3975	Clade C	975	0.0564988646283912	251.343217452408	0.20521383798384	292.839620506203	10	1.49777274618757e-15
3976	Clade C	976	0.0496132411958157	248.141891241201	0.275987416213297	292.808334370248	11.1	4.29987528494926e-16
3977	Clade C	977	0.0531034802818193	250.849962492433	0.304734691614887	291.116261743738	10.3	3.69889258088511e-15
3980	Clade C	980	0.0346601034914248	237.615241120431	0.545751688905397	291.218490046574	12.2	5.73271912542589e-15
3981	Clade C	981	0.053240363365902	250.894816405115	0.319861151720505	291.336887574533	10.7	2.22044604925031e-16
3983	Clade C	983	0.0429258140476543	245.65328991645	0.409496027236565	291.672163470602	11.8	3.11852142002869e-15
3984	Clade C	984	0.0315737867758168	232.961368614768	0.467926068928783	291.693069027753	11.8	4.78169847436716e-15
3985	Clade C	985	0.0679136680549526	254.888749117936	0.214124896285563	291.925083562331	9.80000000000001	3.43855625438673e-15
3986	Clade C	986	0.0369561602443135	240.40603446623	0.477042225211318	291.60470707155	12.1	3.7386667629497e-15
3988	Clade C	988	0.0467814122435979	247.86180793015	0.371920953189896	291.61226900496	11.4	5.34523674975894e-15
3989	Clade C	989	0.0479480463278032	247.487895814845	0.274691005285412	292.380441536874	10.7	3.59998268567132e-14
3990	Clade C	990	0.0353314108473021	237.528364100749	0.380980306361865	291.529581257113	10.8	4.34266116746861e-15
3991	Clade C	991	0.0421713184373683	244.02089822297	0.418584610743631	291.297428569779	11.4	4.61944842852592e-15
3992	Clade C	992	0.0549161098411402	251.529994300248	0.25689975805103	292.717022406977	11	4.71027737605132e-16
3994	Clade C	994	0.0511558351989456	249.372919695508	0.290568587784506	291.887395830592	10.6	1.48213734249146e-14
3995	Clade C	995	0.0605714160548426	252.48966854485	0.225280223033722	292.762757030116	10.5	8.23363431556386e-16
3997	Clade C	997	0.0657124935311183	253.540328570044	0.18018323163454	292.260545071387	9.19999999999999	1.2867575856971e-14
3998	Clade C	998	0.0402201855241164	243.388808486681	0.468848356017966	291.437542377099	12	4.07355034347686e-15
3999	Clade C	999	0.0782904748737623	255.858556032245	0.133960910880118	292.789472692017	8.60000000000002	3.78332014858457e-15
4000	Clade C	1000	0.0411006767133292	243.674603884016	0.430617780555041	291.778265779738	12	1.60886601221371e-15
